#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_parraces;Parraces;Parraces;Parraces;;Parraces;;;;;;;;;x
b_avila;Ávila;Ávila;Ávila;;Ávila;;;;;;;;;x
b_arevalo;Arévalo;Arévalo;Arévalo;;Arévalo;;;;;;;;;x
b_valdeiglesias;Valdeiglesias;Valdeiglesias;Valdeiglesias;;Valdeiglesias;;;;;;;;;x
b_valdecorneja;Valdecorneja;Valdecorneja;Valdecorneja;;Valdecorneja;;;;;;;;;x
b_piedrahita;Piedrahita;Piedrahita;Piedrahita;;Piedrahita;;;;;;;;;x
b_bonilla;Bonilla;Bonilla;Bonilla;;Bonilla;;;;;;;;;x
b_portillo;Portillo;Portillo;Portillo;;Portillo;;;;;;;;;x
b_medinadelcampo;Medina del Campo;Medina del Campo;Medina del Campo;;Medina del Campo;;;;;;;;;x
b_tordesillas;Tordesillas;Tordesillas;Tordesillas;;Tordesillas;;;;;;;;;x
b_najera;Nájera;Nájera;Nájera;;Nájera;;;;;;;;;x
b_haro;Haro;Haro;Haro;;Haro;;;;;;;;;x
b_santodomingodelacalzada;Santo Domingo de la Calzada;Santo Domingo de la Calzada;Santo Domingo de la Calzada;;Santo Domingo de la Calzada;;;;;;;;;x
b_anguiano;Anguiano;Anguiano;Anguiano;;Anguiano;;;;;;;;;x
b_san_millan;San Millán;San Millán;San Millán;;San Millán;;;;;;;;;x
b_logronyo;Logroño;Logroño;Logroño;;Logroño;;;;;;;;;x
b_alfaro;Alfaro;Alfaro;Alfaro;;Alfaro;;;;;;;;;x
b_calahorra;Calahorra;Calahorra;Calahorra;;Calahorra;;;;;;;;;x
b_arnedo;Arnedo;Arnedo;Arnedo;;Arnedo;;;;;;;;;x
b_pamplona;Pamplona;Pamplona;Pamplona;;Pamplona;;;;;;;;;x
b_tafalla;Tafalla;Tafalla;Tafalla;;Tafalla;;;;;;;;;x
b_leyre;Leyre;Leyre;Leyre;;Leyre;;;;;;;;;x
b_roncesvalles;Roncesvalles;Roncesvalles;Roncesvalles;;Roncesvalles;;;;;;;;;x
b_olite;Olite;Olite;Olite;;Olite;;;;;;;;;x
b_sanguesa;Sangüesa;Sangüesa;Sangüesa;;Sangüesa;;;;;;;;;x
b_estella;Estella;Estella;Estella;;Estella;;;;;;;;;x
b_arteaga;Arteaga;Arteaga;Arteaga;;Arteaga;;;;;;;;;x
b_sestao;Sestao;Sestao;Sestao;;Sestao;;;;;;;;;x
b_guernica;Guernica;Guernica;Guernica;;Guernica;;;;;;;;;x
b_bilbao;Bilbao;Bilbao;Bilbao;;Bilbao;;;;;;;;;x
b_portugalete;Portugalete;Portugalete;Portugalete;;Portugalete;;;;;;;;;x
b_arrigorriaga;Arrigorriaga;Arrigorriaga;Arrigorriaga;;Arrigorriaga;;;;;;;;;x
b_santa_cruz_de_campezo;Santa Cruz de Campezo;Santa Cruz de Campezo;Santa Cruz de Campezo;;Santa Cruz de Campezo;;;;;;;;;x
b_iruna_de_oca;Iruña de Oca;Iruña de Oca;Iruña de Oca;;Iruña de Oca;;;;;;;;;x
b_vitoria;Vitoria;Vitoria;Vitoria;;Vitoria;;;;;;;;;x
b_laguardia;Laguardia;Laguardia;Laguardia;;Laguardia;;;;;;;;;x
b_irun;Irún;Irún;Irún;;Irún;;;;;;;;;x
b_eibar;Eibar;Eibar;Eibar;;Eibar;;;;;;;;;x
b_sansebastian;San Sebastián;San Sebastián;San Sebastián;;San Sebastián;;;;;;;;;x
b_tolosa;Tolosa;Tolosa;Tolosa;;Tolosa;;;;;;;;;x
b_ordicia;Ordicia;Ordicia;Ordicia;;Ordicia;;;;;;;;;x
b_onyate;Oñate;Oñate;Oñate;;Oñate;;;;;;;;;x
b_tudela;Tudela;Tudela;Tudela;;Tudela;;;;;;;;;x
b_cascante;Cascante;Cascante;Cascante;;Cascante;;;;;;;;;x
b_carcastillo;Carcastillo;Carcastillo;Carcastillo;;Carcastillo;;;;;;;;;x
b_valtierra;Valtierra;Valtierra;Valtierra;;Valtierra;;;;;;;;;x
b_santiago;Santiago;Santiago;Santiago;;Santiago;;;;;;;;;x
b_pontevedra;Pontevedra;Pontevedra;Pontevedra;;Pontevedra;;;;;;;;;x
b_tuy;Tuy;Tuy;Tuy;;Tuy;;;;;;;;;x
b_vigo;Vigo;Vigo;Vigo;;Vigo;;;;;;;;;x
b_vilagarcia;Vilagarcía;Vilagarcía;Vilagarcía;;Vilagarcía;;;;;;;;;x
b_padron;Padrón;Padrón;Padrón;;Padrón;;;;;;;;;x
b_corunya;Coruña;Coruña;Coruña;;Coruña;;;;;;;;;x
b_betanzos;Betanzos;Betanzos;Betanzos;;Betanzos;;;;;;;;;x
b_cambre;Cambre;Cambre;Cambre;;Cambre;;;;;;;;;x
b_ferrol;Ferrol;Ferrol;Ferrol;;Ferrol;;;;;;;;;x
b_lugo;Lugo;Lugo;Lugo;;Lugo;;;;;;;;;x
b_villalba;Villalba;Villalba;Villalba;;Villalba;;;;;;;;;x
b_mondonedo;Mondoñedo;Mondoñedo;Mondoñedo;;Mondoñedo;;;;;;;;;x
b_sarria;Sarria;Sarria;Sarria;;Sarria;;;;;;;;;x
b_ribadeo;Ribadeo;Ribadeo;Ribadeo;;Ribadeo;;;;;;;;;x
b_ocebreiro;O Cebreiro;O Cebreiro;O Cebreiro;;O Cebreiro;;;;;;;;;x
b_monforte_de_lemos;Monforte de Lemos;Monforte de Lemos;Monforte de Lemos;;Monforte de Lemos;;;;;;;;;x
b_ourense;Ourense;Ourense;Ourense;;Ourense;;;;;;;;;x
b_ribadavia;Ribadavía;Ribadavía;Ribadavía;;Ribadavía;;;;;;;;;x
b_allariz;Allariz;Allariz;Allariz;;Allariz;;;;;;;;;x
b_valdeorras;Valdeorras;Valdeorras;Valdeorras;;Valdeorras;;;;;;;;;x
b_santoestevo;Santo Estevo;Santo Estevo;Santo Estevo;;Santo Estevo;;;;;;;;;x
b_leon;León;León;León;;León;;;;;;;;;x
b_sahagun;Sahagún;Sahagún;Sahagún;;Sahagún;;;;;;;;;x
b_mansilladelasmulas;Mansilla de las Mulas;Mansilla de las Mulas;Mansilla de las Mulas;;Mansilla de las Mulas;;;;;;;;;x
b_luna;Luna;Luna;Luna;;Luna;;;;;;;;;x
b_coyanza;Coyanza;Coyanza;Coyanza;;Coyanza;;;;;;;;;x
b_puentedeorbigo;Puente de Órbigo;Puente de Órbigo;Puente de Órbigo;;Puente de Órbigo;;;;;;;;;x
b_cistierna;Cistierna;Cistierna;Cistierna;;Cistierna;;;;;;;;;x
b_zamora;Zamora;Zamora;Zamora;;Zamora;;;;;;;;;x
b_tabara;Tábara;Tábara;Tábara;;Tábara;;;;;;;;;x
b_sanabria;Sanabria;Sanabria;Sanabria;;Sanabria;;;;;;;;;x
b_albadealiste;Alba de Aliste;Alba de Aliste;Alba de Aliste;;Alba de Aliste;;;;;;;;;x
b_fermoselle;Fermoselle;Fermoselle;Fermoselle;;Fermoselle;;;;;;;;;x
b_castanyeda;Castañeda;Castañeda;Castañeda;;Castañeda;;;;;;;;;x
b_oviedo;Oviedo;Oviedo;Oviedo;;Oviedo;;;;;;;;;x
b_gijon;Gijón;Gijón;Gijón;;Gijón;;;;;;;;;x
b_cangasdeonis;Cangas de Onís;Cangas de Onís;Cangas de Onís;;Cangas de Onís;;;;;;;;;x
b_quiros;Quirós;Quirós;Quirós;;Quirós;;;;;;;;;x
b_norena;Noreña;Noreña;Noreña;;Noreña;;;;;;;;;x
b_aviles;Avilés;Avilés;Avilés;;Avilés;;;;;;;;;x
b_santamariadelnaranco;Santa María del Naranco;Santa María del Naranco;Santa María del Naranco;;Santa María del Naranco;;;;;;;;;x
b_ulver;Ulver;Ulver;Ulver;;Ulver;;;;;;;;;x
b_astorga;Astorga;Astorga;Astorga;;Astorga;;;;;;;;;x
b_villafrancadelbierzo;Villafranca del Bierzo;Villafranca del Bierzo;Villafranca del Bierzo;;Villafranca del Bierzo;;;;;;;;;x
b_ponferrada;Ponferrada;Ponferrada;Ponferrada;;Ponferrada;;;;;;;;;x
b_villablino;Villablino;Villablino;Villablino;;Villablino;;;;;;;;;x
b_carracedo;Carracedo;Carracedo;Carracedo;;Carracedo;;;;;;;;;x
b_benavente;Benavente de Lemos;Benavente de Lemos;Benavente de Lemos;;Benavente de Lemos;;;;;;;;;x
b_toro;Toro;Toro;Toro;;Toro;;;;;;;;;x
b_villalpando;Villalpando;Villalpando;Villalpando;;Villalpando;;;;;;;;;x
b_fuentesauco;Fuentesauco;Fuentesauco;Fuentesauco;;Fuentesauco;;;;;;;;;x
b_salamanca;Salamanca;Salamanca;Salamanca;;Salamanca;;;;;;;;;x
b_bejar;Béjar;Béjar;Béjar;;Béjar;;;;;;;;;x
b_guijuelo;Guijuelo;Guijuelo;Guijuelo;;Guijuelo;;;;;;;;;x
b_albadetormes;Alba de Tormes;Alba de Tormes;Alba de Tormes;;Alba de Tormes;;;;;;;;;x
b_penyaranda;Peñaranda;Peñaranda;Peñaranda;;Peñaranda;;;;;;;;;x
b_lapenya;La Peña;La Peña;La Peña;;La Peña;;;;;;;;;x
b_plasencia;Plasencia;Plasencia;Plasencia;;Plasencia;;;;;;;;;x
b_jaraizdelavera;Jaraiz de la Vera;Jaraiz de la Vera;Jaraiz de la Vera;;Jaraiz de la Vera;;;;;;;;;x
b_coria;Coria;Coria;Coria;;Coria;;;;;;;;;x
b_oropesa;Oropesa;Oropesa;Oropesa;;Oropesa;;;;;;;;;x
b_navalmoraldelamata;Navalmoral de la Mata;Navalmoral de la Mata;Navalmoral de la Mata;;Navalmoral de la Mata;;;;;;;;;x
b_hervas;Hervas;Hervas;Hervas;;Hervas;;;;;;;;;x
b_ciudadrodrigo;Ciudad Rodrigo;Ciudad Rodrigo;Ciudad Rodrigo;;Ciudad Rodrigo;;;;;;;;;x
b_ledesma;Ledesma;Ledesma;Ledesma;;Ledesma;;;;;;;;;x
b_sanctispiritus;Sancti Spiritus;Sancti Spiritus;Sancti Spiritus;;Sancti Spiritus;;;;;;;;;x
b_jaca;Jaca;Jaca;Jaca;;Jaca;;;;;;;;;x
b_borau;Borau;Borau;Borau;;Borau;;;;;;;;;x
b_canfranc;Canfranc;Canfranc;Canfranc;;Canfranc;;;;;;;;;x
b_anso;Ansó;Ansó;Ansó;;Ansó;;;;;;;;;x
b_ainsa;Aínsa;Aínsa;Aínsa;;Aínsa;;;;;;;;;x
b_boltanya;Boltaña;Boltaña;Boltaña;;Boltaña;;;;;;;;;x
b_san_victorian;San Victorián;San Victorián;San Victorián;;San Victorián;;;;;;;;;x
b_las_bellostas;Las Bellostas;Las Bellostas;Las Bellostas;;Las Bellostas;;;;;;;;;x
b_benabarre;Benabarre;Benabarre;Benabarre;;Benabarre;;;;;;;;;x
b_graus;Graus;Graus;Graus;;Graus;;;;;;;;;x
b_benasque;Benasque;Benasque;Benasque;;Benasque;;;;;;;;;x
b_laguarres;Laguarres;Laguarres;Laguarres;;Laguarres;;;;;;;;;x
b_zaragoza;Zaragoza;Zaragoza;Zaragoza;;Zaragoza;;;;;;;;;x
b_alagon;Alagón;Alagón;Alagón;;Alagón;;;;;;;;;x
b_veruela;Veruela;Veruela;Veruela;;Veruela;;;;;;;;;x
b_borja;Borja;Borja;Borja;;Borja;;;;;;;;;x
b_ejea_de_los_caballeros;Ejea de los Caballeros;Ejea de los Caballeros;Ejea de los Caballeros;;Ejea de los Caballeros;;;;;;;;;x
b_tarazona;Tarazona;Tarazona;Tarazona;;Tarazona;;;;;;;;;x
b_calatayud;Calatayud;Calatayud;Calatayud;;Calatayud;;;;;;;;;x
b_alhamadearagon;Alhama de Aragón;Alhama de Aragón;Alhama de Aragón;;Alhama de Aragón;;;;;;;;;x
b_piedra;Piedra;Piedra;Piedra;;Piedra;;;;;;;;;x
b_nuevalos;Nuévalos;Nuévalos;Nuévalos;;Nuévalos;;;;;;;;;x
b_daroca;Daroca;Daroca;Daroca;;Daroca;;;;;;;;;x
b_munebrega;Munebrega;Munebrega;Munebrega;;Munebrega;;;;;;;;;x
b_calmarza;Calmarza;Calmarza;Calmarza;;Calmarza;;;;;;;;;x
b_cimballa;Cimballa;Cimballa;Cimballa;;Cimballa;;;;;;;;;x
b_huesca;Huesca;Huesca;Huesca;;Huesca;;;;;;;;;x
b_almudevar;Almudévar;Almudévar;Almudévar;;Almudévar;;;;;;;;;x
b_barbastro;Barbastro;Barbastro;Barbastro;;Barbastro;;;;;;;;;x
b_loarre;Loarre;Loarre;Loarre;;Loarre;;;;;;;;;x
b_ayerbe;Ayerbe;Ayerbe;Ayerbe;;Ayerbe;;;;;;;;;x
b_alquezar;Alquézar;Alquézar;Alquézar;;Alquézar;;;;;;;;;x
b_barcelona;Barcelona;Barcelona;Barcelona;;Barcelona;;;;;;;;;x
b_manresa;Manresa;Manresa;Manresa;;Manresa;;;;;;;;;x
b_vich;Vich;Vich;Vich;;Vich;;;;;;;;;x
b_osona;Osona;Osona;Osona;;Osona;;;;;;;;;x
b_cardona;Cardona;Cardona;Cardona;;Cardona;;;;;;;;;x
b_sant_cugat;Sant Cugat;Sant Cugat;Sant Cugat;;Sant Cugat;;;;;;;;;x
b_montcada;Montcada;Montcada;Montcada;;Montcada;;;;;;;;;x
b_penedes;Penedés;Penedés;Penedés;;Penedés;;;;;;;;;x
b_solsona;Solsona;Solsona;Solsona;;Solsona;;;;;;;;;x
b_castellciutat;Castellciutat;Castellciutat;Castellciutat;;Castellciutat;;;;;;;;;x
b_laseudurgell;La Seu d'Urgell;La Seu d'Urgell;La Seu d'Urgell;;La Seu d'Urgell;;;;;;;;;x
b_balaguer;Balaguer;Balaguer;Balaguer;;Balaguer;;;;;;;;;x
b_pallars;Pallars;Pallars;Pallars;;Pallars;;;;;;;;;x
b_ager;Àger;Àger;Àger;;Àger;;;;;;;;;x
b_gerri;Gerri;Gerri;Gerri;;Gerri;;;;;;;;;x
b_camarassa;Camarassa;Camarassa;Camarassa;;Camarassa;;;;;;;;;x
b_castellrossello;Castell Rosselló;Castell Rosselló;Castell Rosselló;;Castell Rosselló;;;;;;;;;x
b_elna;Elna;Elna;Elna;;Elna;;;;;;;;;x
b_perpinya;Perpinyà;Perpinyà;Perpinyà;;Perpinyà;;;;;;;;;x
b_cerdanya;Cerdanya;Cerdanya;Cerdanya;;Cerdanya;;;;;;;;;x
b_vallespir;Vallespir;Vallespir;Vallespir;;Vallespir;;;;;;;;;x
b_capcir;Capcir;Capcir;Capcir;;Capcir;;;;;;;;;x
b_fenolleda;Fenolleda;Fenolleda;Fenolleda;;Fenolleda;;;;;;;;;x
b_banyuls;Banyuls;Banyuls;Banyuls;;Banyuls;;;;;;;;;x
b_cuixa;Cuixa;Cuixa;Cuixa;;Cuixa;;;;;;;;;x
b_castellodempuries;Castelló D'Empúries;Castelló D'Empúries;Castelló D'Empúries;;Castelló D'Empúries;;;;;;;;;x
b_santperederoda;Sant Pere de Roda;Sant Pere de Roda;Sant Pere de Roda;;Sant Pere de Roda;;;;;;;;;x
b_torroellademontgri;Torroella de Montgrí;Torroella de Montgrí;Torroella de Montgrí;;Torroella de Montgrí;;;;;;;;;x
b_peralada;Peralada;Peralada;Peralada;;Peralada;;;;;;;;;x
b_verges;Verges;Verges;Verges;;Verges;;;;;;;;;x
b_quermanco;Quermanco;Quermanco;Quermanco;;Quermanco;;;;;;;;;x
b_cabrera;Cabrera;Cabrera;Cabrera;;Cabrera;;;;;;;;;x
b_girona;Girona;Girona;Girona;;Girona;;;;;;;;;x
b_la_bisbal;La Bisbal;La Bisbal;La Bisbal;;La Bisbal;;;;;;;;;x
b_besalu;Besalú;Besalú;Besalú;;Besalú;;;;;;;;;x
b_bas;Bas;Bas;Bas;;Bas;;;;;;;;;x
b_ripoll;Ripoll;Ripoll;Ripoll;;Ripoll;;;;;;;;;x
b_figueres;Figueres;Figueres;Figueres;;Figueres;;;;;;;;;x
b_mataplana;Mataplana;Mataplana;Mataplana;;Mataplana;;;;;;;;;x
b_aitona;Aitona;Aitona;Aitona;;Aitona;;;;;;;;;x
b_lleida;Lleida;Lleida;Lleida;;Lleida;;;;;;;;;x
b_cervera;Cervera;Cervera;Cervera;;Cervera;;;;;;;;;x
b_bell_lloch;Bell Lloch;Bell Lloch;Bell Lloch;;Bell Lloch;;;;;;;;;x
b_prades;Prades;Prades;Prades;;Prades;;;;;;;;;x
b_granyena;Granyera;Granyera;Granyera;;Granyera;;;;;;;;;x
b_tarragona;Tarragona;Tarragona;Tarragona;;Tarragona;;;;;;;;;x
b_spantortosa;Tortosa;Tortosa;Tortosa;;Tortosa;;;;;;;;;x
b_reus;Reus;Reus;Reus;;Reus;;;;;;;;;x
b_entenca;Entença;Entença;Entença;;Entença;;;;;;;;;x
b_montblanch;Montblanch;Montblanch;Montblanch;;Montblanch;;;;;;;;;x
b_poblet;Poblet;Poblet;Poblet;;Poblet;;;;;;;;;x
b_miravet;Miravet;Miravet;Miravet;;Miravet;;;;;;;;;x
b_amposta;Amposta;Amposta;Amposta;;Amposta;;;;;;;;;x
b_mora_de_rubielos;Mora de Rubielos;Mora de Rubielos;Mora de Rubielos;;Mora de Rubielos;;;;;;;;;x
b_teruel;Teruel;Teruel;Teruel;;Teruel;;;;;;;;;x
b_hijar;Híjar;Híjar;Híjar;;Híjar;;;;;;;;;x
b_utrillas;Utrillas;Utrillas;Utrillas;;Utrillas;;;;;;;;;x
b_calamocha;Calamocha;Calamocha;Calamocha;;Calamocha;;;;;;;;;x
b_montalban;Montalbán;Montalbán;Montalbán;;Montalbán;;;;;;;;;x
b_tramacastilla;Tramacastilla;Tramacastilla;Tramacastilla;;Tramacastilla;;;;;;;;;x
b_albarracin;Albarracín;Albarracín;Albarracín;;Albarracín;;;;;;;;;x
b_bronchales;Bronchales;Bronchales;Bronchales;;Bronchales;;;;;;;;;x
b_monreal_del_campo;Monreal del Campo;Monreal del Campo;Monreal del Campo;;Monreal del Campo;;;;;;;;;x
b_jabaloyas;Jabaloyas;Jabaloyas;Jabaloyas;;Jabaloyas;;;;;;;;;x
b_calomarde;Calomarde;Calomarde;Calomarde;;Calomarde;;;;;;;;;x
b_caspe;Caspe;Caspe;Caspe;;Caspe;;;;;;;;;x
b_chiprana;Chiprana;Chiprana;Chiprana;;Chiprana;;;;;;;;;x
b_fabara;Fabara;Fabara;Fabara;;Fabara;;;;;;;;;x
b_alcanyiz;Alcañiz;Alcañiz;Alcañiz;;Alcañiz;;;;;;;;;x
b_calanda;Calanda;Calanda;Calanda;;Calanda;;;;;;;;;x
b_lisboa;Lisboa;Lisboa;Lisboa;;Lisboa;;;;;;;;;x
b_sintra;Sintra;Sintra;Sintra;;Sintra;;;;;;;;;x
b_mafra;Mafra;Mafra;Mafra;;Mafra;;;;;;;;;x
b_alenquer;Alenquer;Alenquer;Alenquer;;Alenquer;;;;;;;;;x
b_lourinha;Lourinha;Lourinha;Lourinha;;Lourinha;;;;;;;;;x
b_vila_franca_de_xira;Vila Franca de Xira;Vila Franca de Xira;Vila Franca de Xira;;Vila Franca de Xira;;;;;;;;;x
b_torres_vedras;Torres Vedras;Torres Vedras;Torres Vedras;;Torres Vedras;;;;;;;;;x
b_cascais;Cascais;Cascais;Cascais;;Cascais;;;;;;;;;x
b_cadaval;Cadaval;Cadaval;Cadaval;;Cadaval;;;;;;;;;x
b_azambuja;Azambuja;Azambuja;Azambuja;;Azambuja;;;;;;;;;x
b_castelobranco;Castelo Branco;Castelo Branco;Castelo Branco;;Castelo Branco;;;;;;;;;x
b_covilha;Covilha;Covilha;Covilha;;Covilha;;;;;;;;;x
b_belmonte;Belmonte;Belmonte;Belmonte;;Belmonte;;;;;;;;;x
b_oleiros;Oleiros;Oleiros;Oleiros;;Oleiros;;;;;;;;;x
b_idanha_a_nova;Idanha a Nova;Idanha a Nova;Idanha a Nova;;Idanha a Nova;;;;;;;;;x
b_penamacor;Penamacor;Penamacor;Penamacor;;Penamacor;;;;;;;;;x
b_proenca_a_nova;Proença a Nova;Proença a Nova;Proença a Nova;;Proença a Nova;;;;;;;;;x
b_vila_velha_de_rodao;Vila Velha de Rodao;Vila Velha de Rodao;Vila Velha de Rodao;;Vila Velha de Rodao;;;;;;;;;x
b_vila_de_rei;Vila de Rei;Vila de Rei;Vila de Rei;;Vila de Rei;;;;;;;;;x
b_tomar;Tomar;Tomar;Tomar;;Tomar;;;;;;;;;x
b_santarem;Santarém;Santarém;Santarém;;Santarém;;;;;;;;;x
b_abrantes;Abrantes;Abrantes;Abrantes;;Abrantes;;;;;;;;;x
b_ourem;Ourém;Ourém;Ourém;;Ourém;;;;;;;;;x
b_macao;Macao;Macao;Macao;;Macao;;;;;;;;;x
b_ferreira_do_zezere;Ferreira do Zêzere;Ferreira do Zêzere;Ferreira do Zêzere;;Ferreira do Zêzere;;;;;;;;;x
b_torres_novas;Torres Novas;Torres Novas;Torres Novas;;Torres Novas;;;;;;;;;x
b_leiria;Leiria;Leiria;Leiria;;Leiria;;;;;;;;;x
b_batalha;Batalha;Batalha;Batalha;;Batalha;;;;;;;;;x
b_alcobaca;Alcobaça;Alcobaça;Alcobaça;;Alcobaça;;;;;;;;;x
b_alvaiazere;Alvaiázere;Alvaiázere;Alvaiázere;;Alvaiázere;;;;;;;;;x
b_figueiro_dos_vinhos;Figueiro dos Vinhos;Figueiro dos Vinhos;Figueiro dos Vinhos;;Figueiro dos Vinhos;;;;;;;;;x
b_obidos;Óbidos;Óbidos;Óbidos;;Óbidos;;;;;;;;;x
b_pedrogao_grande;Pedrogao Grande;Pedrogao Grande;Pedrogao Grande;;Pedrogao Grande;;;;;;;;;x
b_pombal;Pombal;Pombal;Pombal;;Pombal;;;;;;;;;x
b_porto_de_mos;Porto de Mós;Porto de Mós;Porto de Mós;;Porto de Mós;;;;;;;;;x
b_coimbra;Coimbra;Coimbra;Coimbra;;Coimbra;;;;;;;;;x
b_cantanhede;Cantanhede;Cantanhede;Cantanhede;;Cantanhede;;;;;;;;;x
b_penela;Penela;Penela;Penela;;Penela;;;;;;;;;x
b_condeixa;Condeixa;Condeixa;Condeixa;;Condeixa;;;;;;;;;x
b_miranda_do_corvo;Miranda do Corvo;Miranda do Corvo;Miranda do Corvo;;Miranda do Corvo;;;;;;;;;x
b_montemor;Montemor;Montemor;Montemor;;Montemor;;;;;;;;;x
b_penacova;Penacova;Penacova;Penacova;;Penacova;;;;;;;;;x
b_soure;Soure;Soure;Soure;;Soure;;;;;;;;;x
b_arganil;Arganil;Arganil;Arganil;;Arganil;;;;;;;;;x
b_aveiro;Aveiro;Aveiro;Aveiro;;Aveiro;;;;;;;;;x
b_viseu;Viseu;Viseu;Viseu;;Viseu;;;;;;;;;x
b_lamego;Lamego;Lamego;Lamego;;Lamego;;;;;;;;;x
b_castro_daire;Castro Daire;Castro Daire;Castro Daire;;Castro Daire;;;;;;;;;x
b_penedono;Penedono;Penedono;Penedono;;Penedono;;;;;;;;;x
b_mangualde;Mangualde;Mangualde;Mangualde;;Mangualde;;;;;;;;;x
b_moimenta_da_beira;Moimenta da Beira;Moimenta da Beira;Moimenta da Beira;;Moimenta da Beira;;;;;;;;;x
b_mortagua;Mortágua;Mortágua;Mortágua;;Mortágua;;;;;;;;;x
b_nelas;Nelas;Nelas;Nelas;;Nelas;;;;;;;;;x
b_penalva_do_castelo;Penalva do Castelo;Penalva do Castelo;Penalva do Castelo;;Penalva do Castelo;;;;;;;;;x
b_satao;Sátão;Sátão;Sátão;;Sátão;;;;;;;;;x
b_sernancelhe;Sernancelhe;Sernancelhe;Sernancelhe;;Sernancelhe;;;;;;;;;x
b_tarouca;Tarouca;Tarouca;Tarouca;;Tarouca;;;;;;;;;x
b_ilhavo;Ílhavo;Ílhavo;Ílhavo;;Ílhavo;;;;;;;;;x
b_ovar;Ovar;Ovar;Ovar;;Ovar;;;;;;;;;x
b_trancoso;Trancoso;Trancoso;Trancoso;;Trancoso;;;;;;;;;x
b_guarda;Guarda;Guarda;Guarda;;Guarda;;;;;;;;;x
b_seia;Seia;Seia;Seia;;Seia;;;;;;;;;x
b_manteigas;Manteigas;Manteigas;Manteigas;;Manteigas;;;;;;;;;x
b_celorico_da_beira;Celorico da Beira;Celorico da Beira;Celorico da Beira;;Celorico da Beira;;;;;;;;;x
b_aguiar_da_beira;Aguiar da Beira;Aguiar da Beira;Aguiar da Beira;;Aguiar da Beira;;;;;;;;;x
b_gouveia;Gouveia;Gouveia;Gouveia;;Gouveia;;;;;;;;;x
b_figeira_de_castelo_rodrigo;Figueira de Castelo Rodrigo;Figueira de Castelo Rodrigo;Figueira de Castelo Rodrigo;;Figueira de Castelo Rodrigo;;;;;;;;;x
b_almeida;Almeida;Almeida;Almeida;;Almeida;;;;;;;;;x
b_pinhel;Pinhel;Pinhel;Pinhel;;Pinhel;;;;;;;;;x
b_sabugal;Sabugal;Sabugal;Sabugal;;Sabugal;;;;;;;;;x
b_vila_nova_de_foz_coa;Vila Nova de Foz Côa;Vila Nova de Foz Côa;Vila Nova de Foz Côa;;Vila Nova de Foz Côa;;;;;;;;;x
b_porto;Porto;Porto;Porto;;Porto;;;;;;;;;x
b_amarante;Amarante;Amarante;Amarante;;Amarante;;;;;;;;;x
b_gondomar;Gondomar;Gondomar;Gondomar;;Gondomar;;;;;;;;;x
b_povoa_de_varzim;Póvoa de Varzim;Póvoa de Varzim;Póvoa de Varzim;;Póvoa de Varzim;;;;;;;;;x
b_vilanova_de_gaia;Vila Nova de Gaia;Vila Nova de Gaia;Vila Nova de Gaia;;Vila Nova de Gaia;;;;;;;;;x
b_vianadocastelo;Viana do Castelo;Viana do Castelo;Viana do Castelo;;Viana do Castelo;;;;;;;;;x
b_guimaraes;Guimarães;Guimarães;Guimarães;;Guimarães;;;;;;;;;x
b_braga;Braga;Braga;Braga;;Braga;;;;;;;;;x
b_pontedelima;Ponte de Lima;Ponte de Lima;Ponte de Lima;;Ponte de Lima;;;;;;;;;x
b_barcelos;Barcelos;Barcelos;Barcelos;;Barcelos;;;;;;;;;x
b_arcosdevaldevez;Arcos de Valdevez;Arcos de Valdevez;Arcos de Valdevez;;Arcos de Valdevez;;;;;;;;;x
b_moncao;Monção;Monção;Monção;;Monção;;;;;;;;;x
b_braganza;Bragança;Bragança;Bragança;;Bragança;;;;;;;;;x
b_vilareal;Vila Real;Vila Real;Vila Real;;Vila Real;;;;;;;;;x
b_chaves;Chaves;Chaves;Chaves;;Chaves;;;;;;;;;x
b_torredemoncorvo;Torre de Moncorvo;Torre de Moncorvo;Torre de Moncorvo;;Torre de Moncorvo;;;;;;;;;x
b_mogadouro;Mogadouro;Mogadouro;Mogadouro;;Mogadouro;;;;;;;;;x
b_castelomelhor;Castelo Melhor;Castelo Melhor;Castelo Melhor;;Castelo Melhor;;;;;;;;;x
b_castelorodrigo;Castelo Rodrigo;Castelo Rodrigo;Castelo Rodrigo;;Castelo Rodrigo;;;;;;;;;x
b_azinhoso;Azinhoso;Azinhoso;Azinhoso;;Azinhoso;;;;;;;;;x
b_evora;Évora;Évora;Évora;;Évora;;;;;;;;;x
b_portalegre;Portalegre;Portalegre;Portalegre;;Portalegre;;;;;;;;;x
b_avis;Avis;Avis;Avis;;Avis;;;;;;;;;x
b_crato;Crato;Crato;Crato;;Crato;;;;;;;;;x
b_monforte_evora;Monforte;Monforte;Monforte;;Monforte;;;;;;;;;x
b_arraiolos;Arraiolos;Arraiolos;Arraiolos;;Arraiolos;;;;;;;;;x
b_borba;Borba;Borba;Borba;;Borba;;;;;;;;;x
b_estremoz;Estremoz;Estremoz;Estremoz;;Estremoz;;;;;;;;;x
b_redondo;Redondo;Redondo;Redondo;;Redondo;;;;;;;;;x
b_reguengos;Reguengos;Reguengos;Reguengos;;Reguengos;;;;;;;;;x
